city,district,street,rooms,size,level,max_levels,floor_state,price_m2,price,lat,lng
Tashkent,Chilonzor, Чиланзар квартал Г9,3,68.0,4,4,oxirgi qavat,661,45000,41.259418,69.1804708
Tashkent,Chilonzor, Чиланзар 9-й квартал,3,65.0,1,5,1-qavat,692,45000,41.2901628,69.1968618
Tashkent,Chilonzor, Чиланзар 9-й квартал,4,76.0,4,4,oxirgi qavat,565,43000,41.2901628,69.1968618
Tashkent,Chilonzor, Чиланзар 9-й квартал,1,42.0,2,5,o'rta qavat,619,26000,41.2901628,69.1968618
Tashkent,Chilonzor, Чиланзар 9-й квартал,2,55.0,1,4,1-qavat,1218,67000,41.2901628,69.1968618
Tashkent,Chilonzor, Чиланзар 9-й квартал,4,76.0,5,5,oxirgi qavat,598,45500,41.2901628,69.1968618
Tashkent,Chilonzor, Чиланзар 10-й квартал,2,49.0,2,6,o'rta qavat,959,47000,41.2829494,69.1968618
Tashkent,Chilonzor, Чиланзар 10-й квартал,4,80.0,2,4,o'rta qavat,875,70000,41.2829494,69.1968618
Tashkent,Chilonzor, Чиланзар 7-й квартал,3,60.0,3,4,o'rta qavat,733,44000,41.2948119,69.2087824
Tashkent,Mirzo Ulug‘bek, Аккурган,3,72.0,4,5,o'rta qavat,652,47000,41.322142,69.303611
Tashkent,Mirobod, 7-й проезд Мироншаха,4,115.0,6,9,o'rta qavat,730,84000,41.2846588,69.2743143
Tashkent,Yashnobod, 1-й переулок Бойкургон,4,100.0,2,3,o'rta qavat,770,77000,41.3701094,69.2660649
Tashkent,Mirzo Ulug‘bek, Карасу 1-й квартал,2,63.0,5,5,oxirgi qavat,555,35000,41.3375577,69.3726789
Tashkent,Mirzo Ulug‘bek, Сайрам,3,66.0,3,5,o'rta qavat,848,56000,41.3317732,69.324458
Tashkent,Mirzo Ulug‘bek, Аккурган,3,70.0,5,5,oxirgi qavat,664,46500,41.322142,69.303611
Tashkent,Mirzo Ulug‘bek, Буз-1 (Буз базар) ,3,62.0,5,5,oxirgi qavat,564,35000,41.3215876,69.3230626
Tashkent,Chilonzor, Чиланзар 17-й квартал,2,50.0,1,4,1-qavat,680,34000,41.271386,69.1961168
Tashkent,Yunusobod, Минор,3,78.0,4,4,oxirgi qavat,717,56000,41.3298867,69.2803036
Tashkent,Mirobod, Госпитальный,2,62.0,2,9,o'rta qavat,1016,63000,41.295316,69.275364
Tashkent,Yashnobod, 2-й проезд Авиасозлар,3,63.0,4,4,oxirgi qavat,634,40000,41.2896055,69.3434849
Tashkent,Mirzo Ulug‘bek, Карасу 3-й квартал,4,91.0,1,5,1-qavat,824,75000,41.3326551,69.3689542
Tashkent,Shayxontohur, Караташ,3,81.0,6,9,o'rta qavat,677,54900,41.3141622,69.2368973
Tashkent,Mirzo Ulug‘bek, Феруза-1,4,86.0,3,4,o'rta qavat,488,42000,41.3550649,69.3585936
Tashkent,Mirzo Ulug‘bek, Аккурган,2,54.0,3,5,o'rta qavat,1009,54500,41.322142,69.303611
Tashkent,Mirobod, 7-й проезд Мироншаха,3,90.0,3,5,o'rta qavat,1166,105000,41.2846588,69.2743143
Tashkent,Mirzo Ulug‘bek, Буюк Ипак йули (Луначарское) ,2,40.0,2,5,o'rta qavat,925,37000,41.314662,69.293391
Tashkent,Yunusobod, Юнусабад 10-й квартал,1,45.0,5,5,oxirgi qavat,533,24000,41.3804352,69.2840285
Tashkent,Olmazor, Малая кольцевая дорога,3,89.55,7,9,o'rta qavat,446,40000,41.2901478,69.2827199
Tashkent,Mirzo Ulug‘bek, Карасу 1-й квартал,4,92.0,3,5,o'rta qavat,728,67000,41.3375577,69.3726789
Tashkent,Mirzo Ulug‘bek, Феруза-1,4,95.0,1,4,1-qavat,810,77000,41.3550649,69.3585936
Tashkent,Mirzo Ulug‘bek, Карасу 6-й квартал,4,102.0,4,9,o'rta qavat,637,65000,41.3292204,69.3473509
Tashkent,Olmazor, Каракамыш-2/3,2,65.0,5,9,o'rta qavat,481,31300,41.3597078,69.2094809
Tashkent,Mirzo Ulug‘bek, Буюк Ипак йули (Луначарское) ,2,62.0,5,5,oxirgi qavat,540,33500,41.314662,69.293391
Tashkent,Olmazor, Каракамыш-2/4,2,56.0,3,5,o'rta qavat,687,38500,41.3668928,69.2087824
Tashkent,Mirzo Ulug‘bek, 2-й Паркентский проезд,2,59.0,2,8,o'rta qavat,703,41500,41.3169199,69.3279791
Tashkent,Chilonzor, Чиланзар 19-й квартал,3,96.0,6,9,o'rta qavat,671,64500,41.2710841,69.1849411
Tashkent,Yakkasaroy, Мухандислар,2,70.0,8,9,o'rta qavat,685,48000,41.2773019,69.2473656
Tashkent,Mirobod, Фидокор (Чехова) ,2,78.0,4,8,o'rta qavat,987,77000,41.296644,69.275878
Tashkent,Mirzo Ulug‘bek, ц-1 Буюк ипак йули (Ц-1) ,3,100.0,2,5,o'rta qavat,1280,128000,41.3104865,69.2922234
Tashkent,Yashnobod, 1-й проезд Мурабби,2,54.0,4,4,oxirgi qavat,611,33000,41.286283,69.3235123
Tashkent,Mirobod, Фидокор (Чехова) ,3,70.0,2,4,o'rta qavat,942,66000,41.296644,69.275878
Tashkent,Yakkasaroy, Кушбеги,5,116.0,3,5,o'rta qavat,689,80000,41.2673079,69.2415634
Tashkent,Chilonzor, Чиланзар квартал 20Д,3,72.0,8,9,o'rta qavat,523,37700,41.2657122,69.1819609
Tashkent,Shayxontohur, Урда,1,70.0,6,7,o'rta qavat,857,60000,41.3221852,69.2616787
Tashkent,Mirzo Ulug‘bek, ТТЗ,2,60.0,9,9,oxirgi qavat,475,28500,41.3542045,69.3845977
Tashkent,Chilonzor, Чиланзар 6-й квартал,2,52.0,4,5,o'rta qavat,730,38000,41.2857552,69.2117625
Tashkent,Yakkasaroy, Ул.Ш.Руставели,3,95.0,7,8,o'rta qavat,684,65000,41.2911414,69.2601933
Tashkent,Chilonzor, Чиланзар 6-й квартал,2,44.0,1,4,1-qavat,863,38000,41.2857552,69.2117625
Tashkent,Chilonzor, Чиланзар 6-й квартал,2,42.0,3,4,o'rta qavat,869,36500,41.2857552,69.2117625
Tashkent,Chilonzor, Чиланзар 6-й квартал,2,43.0,2,4,o'rta qavat,848,36500,41.2857552,69.2117625
Tashkent,Chilonzor, Чиланзар 6-й квартал,3,77.0,5,5,oxirgi qavat,1233,95000,41.2857552,69.2117625
Tashkent,Chilonzor, Чиланзар 7-й квартал,1,24.0,3,4,o'rta qavat,833,20000,41.2948119,69.2087824
Tashkent,Chilonzor, Чиланзар 7-й квартал,1,30.0,1,4,1-qavat,866,26000,41.2948119,69.2087824
Tashkent,Chilonzor, Чиланзар 7-й квартал,2,41.0,1,4,1-qavat,878,36000,41.2948119,69.2087824
Tashkent,Yunusobod, Кашкар,2,46.0,2,4,o'rta qavat,782,36000,41.3197131,69.2773236
Tashkent,Chilonzor, Чиланзар 7-й квартал,2,42.0,2,4,o'rta qavat,869,36500,41.2948119,69.2087824
Tashkent,Yunusobod, Юнусабад-11,2,51.0,3,4,o'rta qavat,882,45000,41.3700057,69.2892434
Tashkent,Uchtepa, Чиланзар 24-й квартал,3,62.0,5,5,oxirgi qavat,540,33500,41.2814223,69.1760005
Tashkent,Yashnobod, Авиасозлар/Лисунова-4,1,50.0,5,12,o'rta qavat,500,25000,41.2896055,69.3434849
Tashkent,Yunusobod, 1-й проезд Кулолкургон,4,107.0,6,9,o'rta qavat,705,75500,41.3587493,69.2996732
Tashkent,Olmazor, Каракамыш-2/3,1,38.0,6,9,o'rta qavat,723,27500,41.3597078,69.2094809
Tashkent,Yakkasaroy, Башлык,4,110.0,7,9,o'rta qavat,681,75000,41.2697288,69.2512486
Tashkent,Olmazor, Каракамыш 2/4,2,55.62,5,9,o'rta qavat,557,31000,41.3668928,69.2087824
Tashkent,Sergeli, Сергели-II,2,66.0,8,9,o'rta qavat,477,31507,41.2115569,69.2266631
Tashkent,Yakkasaroy, Шота Руставели,2,53.0,3,5,o'rta qavat,1018,54000,41.2911414,69.2601933
Tashkent,Olmazor, обводная  Нурафшон,4,119.0,2,5,o'rta qavat,924,110000,41.3390184,69.2261213
Tashkent,Mirzo Ulug‘bek, Академгородок,2,56.0,1,4,1-qavat,625,35000,41.339688,69.340163
Tashkent,Mirzo Ulug‘bek, Кибрай,3,68.0,4,4,oxirgi qavat,352,24000,41.3869298,69.4635568
Tashkent,Mirobod, Мирабад,3,125.0,7,12,o'rta qavat,1039,129999,41.2758912,69.2937133
Tashkent,Uchtepa, Чиланзар 11-й квартал,4,74.0,4,4,oxirgi qavat,641,47500,41.2770171,69.1909015
Tashkent,Mirzo Ulug‘bek, Карасу 1-й квартал,2,63.0,5,5,oxirgi qavat,555,34997,41.3375577,69.3726789
Tashkent,Uchtepa, Чиланзар 11-й квартал,2,41.0,4,4,oxirgi qavat,780,32000,41.2770171,69.1909015
Tashkent,Mirobod, Фуркат,2,52.0,3,5,o'rta qavat,711,37000,41.3112812,69.2429048
Tashkent,Chilonzor, Чиланзар квартал Г9,3,68.0,3,4,o'rta qavat,573,39000,41.259418,69.1804708
Tashkent,Mirobod, Фуркат,4,110.0,1,4,1-qavat,577,63500,41.3112812,69.2429048
Tashkent,Mirzo Ulug‘bek, Хумаюн,2,60.0,6,9,o'rta qavat,591,35500,41.3427418,69.3875774
Tashkent,Chilonzor, Чиланзар квартал Г9,1,54.0,9,9,oxirgi qavat,648,35000,41.259418,69.1804708
Tashkent,Mirzo Ulug‘bek, Карасу 6-й квартал,2,60.0,5,5,oxirgi qavat,583,35000,41.3292204,69.3473509
Tashkent,Chilonzor, Чиланзар 9-й квартал,2,46.0,3,4,o'rta qavat,815,37500,41.2901628,69.1968618
Tashkent,Chilonzor, Чиланзар 8-й квартал,4,94.0,4,5,o'rta qavat,776,73000,41.2894422,69.2058023
Tashkent,Chilonzor, Чиланзар 7-й квартал,2,58.0,1,9,1-qavat,689,40000,41.2948119,69.2087824
Tashkent,Mirzo Ulug‘bek, Карасу 2-й квартал,4,92.0,3,5,o'rta qavat,673,62000,41.3318205,69.3644846
Tashkent,Chilonzor, Чиланзар 5-й квартал,3,70.0,3,4,o'rta qavat,785,55000,41.2916859,69.2177228
Tashkent,Chilonzor, Чиланзар 2-й квартал,2,42.0,4,4,oxirgi qavat,890,37400,41.2807837,69.223683
Tashkent,Chilonzor, Чиланзар 2-й квартал,2,42.0,4,4,oxirgi qavat,852,35800,41.2807837,69.223683
Tashkent,Chilonzor, проспект Бунёдкор,2,75.0,4,12,o'rta qavat,800,60000,41.2753331,69.2052868
Tashkent,Yunusobod, Ахмада Дониша,3,72.0,1,9,1-qavat,1388,100000,41.3616967,69.2817965
Tashkent,Uchtepa, 4-й проезд Такачи,3,85.0,7,9,o'rta qavat,617,52500,41.3059159,69.1601855
Tashkent,Yunusobod, Юнусабад 4-й квартал,2,65.0,5,9,o'rta qavat,676,44000,41.3653679,69.2773236
Tashkent,Chilonzor, Алмазар,2,65.0,9,9,oxirgi qavat,870,56600,41.2573956,69.1959189
Tashkent,Chilonzor, chilonzor 7,2,46.0,3,4,o'rta qavat,913,42000,41.2948119,69.2087824
Tashkent,Mirzo Ulug‘bek, Алтынтепа,2,60.94,9,9,oxirgi qavat,599,36542,41.3292204,69.3473509
Tashkent,Yashnobod, Фергана Йули,2,59.0,4,4,oxirgi qavat,449,26500,41.2671043,69.3139155
Tashkent,Mirzo Ulug‘bek, Паркент,2,66.82,5,7,o'rta qavat,972,65000,41.3146381,69.3228615
Tashkent,Chilonzor, Катта козиробод,5,98.0,5,9,o'rta qavat,714,70000,41.2773103,69.2152083
Tashkent,Mirzo Ulug‘bek, Феруза-1,2,48.0,1,4,1-qavat,718,34499,41.3550649,69.3585936
Tashkent,Uchtepa, Шарк,3,92.0,8,9,o'rta qavat,500,46000,41.3112269,69.2701272
Tashkent,Mirobod, Миробод,4,128.0,1,7,1-qavat,679,87000,41.2758912,69.2937133
Tashkent,Mirobod, Чиланзар-1,2,56.0,2,5,o'rta qavat,669,37500,41.2824708,69.2287251
Tashkent,Yashnobod, жилой комплекс Обод Макон,1,45.0,1,5,1-qavat,811,36500,41.3017691,69.2441976
Tashkent,Chilonzor, Шарк,3,70.0,2,4,o'rta qavat,685,48000,41.3112269,69.2701272
Tashkent,Uchtepa, Чиланзар-1,2,56.0,2,5,o'rta qavat,669,37500,41.2847707,69.2288981
Tashkent,Mirzo Ulug‘bek, Карасу 6-й квартал,4,95.0,1,5,1-qavat,821,78000,41.3292204,69.3473509
Tashkent,Mirobod, Шароф Рашидов,2,100.0,8,9,o'rta qavat,1500,150000,41.3093806,69.2675864
Tashkent,Mirzo Ulug‘bek, Карасу 6-й квартал,4,97.0,5,5,oxirgi qavat,824,80000,41.3292204,69.3473509
Tashkent,Mirzo Ulug‘bek, Сайрам,4,130.0,4,9,o'rta qavat,757,98500,41.3317732,69.324458
Tashkent,Yunusobod, Юнусабад 4-й квартал,3,67.0,4,4,oxirgi qavat,626,42000,41.3653679,69.2773236
Tashkent,Mirzo Ulug‘bek, Хумаюн,4,95.0,5,5,oxirgi qavat,526,50000,41.3427418,69.3875774
Tashkent,Yunusobod, Кашкар,2,62.0,4,9,o'rta qavat,887,55000,41.3197131,69.2773236
Tashkent,Yakkasaroy, Нукус 2 а,3,75.0,10,16,o'rta qavat,933,70000,41.2801633,69.2569758
Tashkent,Yakkasaroy, Шота Руставели,3,70.0,6,6,oxirgi qavat,1171,81999,41.2911414,69.2601933
Tashkent,Yashnobod, Тузель 3-й квартал,2,59.0,2,7,o'rta qavat,381,22534,41.294821,69.3659745
Tashkent,Yunusobod, Юнусабад 11-й квартал,2,55.0,1,9,1-qavat,781,43000,41.3700057,69.2892434
Tashkent,Yunusobod," 5 квартал, на против Американского посольства",2,59.0,5,5,oxirgi qavat,627,37000,41.3671612,69.2724811
Tashkent,Chilonzor, Алгоритм,2,44.0,4,4,oxirgi qavat,670,29500,41.2606228,69.1638237
Tashkent,Shayxontohur, пр-т Навои,2,30.0,3,3,oxirgi qavat,1283,38500,41.320933,69.257071
Tashkent,Yakkasaroy, Чиланзар-1,2,56.0,2,5,o'rta qavat,678,38000,41.2847707,69.2288981
Tashkent,Uchtepa, Чиланзар 30-й квартал,3,60.0,4,4,oxirgi qavat,666,40000,41.2978921,69.1804708
Tashkent,Mirobod, Тараса Шевченко,2,70.0,3,4,o'rta qavat,1185,83000,41.2991561,69.2785087
Tashkent,Mirzo Ulug‘bek, Ахмад Югнакий,2,64.0,4,5,o'rta qavat,539,34500,41.34932,69.3860684
Tashkent,Chilonzor, Алгоритм,3,100.0,1,12,1-qavat,570,57000,41.2606228,69.1638237
Tashkent,Chilonzor, Алгоритм,3,68.0,2,4,o'rta qavat,735,50000,41.2606228,69.1638237
Tashkent,Yunusobod, Юнусабад 16-й квартал,4,115.0,3,9,o'rta qavat,556,64000,41.3825869,69.3019081
Tashkent,Mirzo Ulug‘bek, Городок Тракторостроителей 2-й квартал,2,60.0,4,4,oxirgi qavat,566,34000,41.3292204,69.3473509
Tashkent,Mirzo Ulug‘bek, Ялангач,2,50.0,2,4,o'rta qavat,650,32500,41.3606566,69.3548004
Tashkent,Mirobod, Нукус,3,105.0,7,9,o'rta qavat,1190,125000,41.2910722,69.2769129
Tashkent,Mirzo Ulug‘bek, 2-й Паркентский проезд,2,70.0,4,7,o'rta qavat,1242,87000,41.3169199,69.3279791
Tashkent,Mirzo Ulug‘bek, Паркентская (Генерала Петрова) ,5,137.0,3,7,o'rta qavat,766,105000,41.31512,69.3234929
Tashkent,Yashnobod, Ташсельмаш,1,36.0,4,9,o'rta qavat,722,26000,41.3080076,69.3078679
Tashkent,Yakkasaroy, Глинки,2,52.0,1,3,1-qavat,1057,55000,41.2854202,69.2631768
Tashkent,Yangi Hayot, 10-й строительный участок,2,47.14,4,4,oxirgi qavat,593,28000,41.2994958,69.2400734
Tashkent,Mirzo Ulug‘bek, проспект Мустакиллик,4,130.0,6,9,o'rta qavat,884,115000,41.3209122,69.303727
Tashkent,Mirzo Ulug‘bek, Буюк Ипак йули (Луначарское) ,4,110.0,4,6,o'rta qavat,1136,125000,41.314662,69.293391
Tashkent,Yakkasaroy, Шота Руставели,2,61.0,2,9,o'rta qavat,868,53000,41.2911414,69.2601933
Tashkent,Mirobod," СЕВЕРНЫЙ ВОКЗАЛ(Саракулька, 4роддом)",2,40.0,1,1,1-qavat,587,23500,41.28449,69.2868879
Tashkent,Yakkasaroy, Мирабад,3,75.0,7,9,o'rta qavat,826,62000,41.2758912,69.2937133
Tashkent,Chilonzor, Чиланзар 5-й квартал,2,54.0,4,4,oxirgi qavat,694,37500,41.2916859,69.2177228
Tashkent,Yunusobod, Минор,2,64.0,3,4,o'rta qavat,858,54962,41.3298867,69.2803036
Tashkent,Chilonzor, Чиланзар 6-й квартал,1,30.0,3,4,o'rta qavat,1033,31000,41.2857552,69.2117625
Tashkent,Chilonzor, Чиланзар 5-й квартал,3,68.0,4,4,oxirgi qavat,683,46500,41.2916859,69.2177228
Tashkent,Yunusobod, Юнусобод 4,2,50.0,1,4,1-qavat,760,38000,41.3653679,69.2773236
Tashkent,Mirobod, ЦУМ (Ц-7) ,2,44.0,6,9,o'rta qavat,1363,60000,41.3086111,69.2691667
Tashkent,Mirzo Ulug‘bek, Экобозор,1,35.0,2,2,oxirgi qavat,588,20600,41.3531944,69.3519255
Tashkent,Yakkasaroy, 1-й переулок Кичик Бешагач,3,70.0,4,5,o'rta qavat,978,68500,41.2877746,69.2612589
Tashkent,Mirzo Ulug‘bek, Феруза,1,46.0,1,5,1-qavat,717,33000,41.3576548,69.3675816
Tashkent,Mirzo Ulug‘bek, Феруза,3,71.0,4,4,oxirgi qavat,566,40200,41.3576548,69.3675816
Tashkent,Chilonzor, Чиланзар 19-й квартал,1,50.0,5,5,oxirgi qavat,430,21500,41.2710841,69.1849411
Tashkent,Yakkasaroy, Нукус 2а,1,43.0,6,16,o'rta qavat,790,34000,41.2801633,69.2569758
Tashkent,Yunusobod, Юнусабад 14-й квартал,2,60.0,9,9,oxirgi qavat,533,32000,41.3709551,69.307123
Tashkent,Yunusobod, Юнусабад 18-й квартал,2,60.0,1,4,1-qavat,533,31999,41.3707855,69.3190425
Tashkent,Yunusobod, Юнусабад 7-й квартал,2,57.0,4,4,oxirgi qavat,561,32000,41.3716355,69.2691287
Tashkent,Yunusobod, ц-6 Минор (Ц-6) ,3,75.0,4,9,o'rta qavat,1066,80000,41.3298867,69.2803036
Tashkent,Yunusobod, Юнусабад 2-й квартал,2,62.0,4,4,oxirgi qavat,532,33000,41.3587493,69.2996732
Tashkent,Yakkasaroy, Нукус,2,43.0,6,16,o'rta qavat,790,34000,41.2765672,69.2460335
Tashkent,Chilonzor, Парламент,2,48.0,1,4,1-qavat,708,34000,41.305712,69.2387696
Tashkent,Yunusobod, ц-6 Минор (Ц-6) ,3,70.0,1,9,1-qavat,971,68000,41.3298867,69.2803036
Tashkent,Yunusobod, Юнусабад 6-й квартал,2,54.0,2,4,o'rta qavat,611,33000,41.3683947,69.2646587
Tashkent,Yunusobod, Юнусабад 7-й квартал,2,50.0,4,4,oxirgi qavat,670,33500,41.3716355,69.2691287
Tashkent,Yunusobod, Юнусабад 6-й квартал,2,50.0,2,4,o'rta qavat,670,33500,41.3683947,69.2646587
Tashkent,Chilonzor, Чиланзар,2,60.0,2,9,o'rta qavat,600,36000,41.259418,69.1804708
Tashkent,Chilonzor," Французская планировка, все раздельно, 60 м2",2,60.0,1,9,1-qavat,691,41500,41.259418,69.1804708
Tashkent,Chilonzor, Чиланзар-9,2,68.0,1,4,1-qavat,602,41000,41.2901628,69.1968618
Tashkent,Chilonzor, Чиланзар,2,50.0,1,5,1-qavat,690,34500,41.259418,69.1804708
Tashkent,Chilonzor, Чиланзар-20,2,50.0,4,4,oxirgi qavat,650,32500,41.259418,69.1804708
Tashkent,Chilonzor,,2,60.0,4,5,o'rta qavat,633,38000,41.259418,69.1804708
Tashkent,Yunusobod, Киёт,4,122.0,8,9,o'rta qavat,1098,134000,41.3245206,69.2773236
Tashkent,Yakkasaroy, Нукус,3,88.0,5,5,oxirgi qavat,517,45500,41.2765672,69.2460335
Tashkent,Yakkasaroy, Бабура,4,118.0,8,12,o'rta qavat,870,102711,41.2818558,69.2552666
Tashkent,Yunusobod, Регистон,2,55.0,1,3,1-qavat,772,42500,41.3587493,69.2996732
Tashkent,Yunusobod, Юнусабад 18-й квартал,2,60.0,4,4,oxirgi qavat,566,34000,41.3707855,69.3190425
Tashkent,Yakkasaroy, Бабура,2,47.0,4,4,oxirgi qavat,1010,47500,41.2818558,69.2552666
Tashkent,Yunusobod, Юнусабад 13-й квартал,2,78.0,1,9,1-qavat,435,34000,41.3692799,69.2981832
Tashkent,Yakkasaroy, Бабура,2,62.0,8,9,o'rta qavat,677,42000,41.2818558,69.2552666
Tashkent,Yunusobod, Юнусабад 6-й квартал,2,50.0,4,4,oxirgi qavat,680,34000,41.3683947,69.2646587
Tashkent,Yunusobod, Юнусабад 9-й квартал,2,60.0,4,4,oxirgi qavat,566,34000,41.374408,69.2771853
Tashkent,Yunusobod, Юнусабад 7-й квартал,2,60.0,3,4,o'rta qavat,575,34500,41.3716355,69.2691287
Tashkent,Yunusobod, Юнусабад 13-й квартал,2,78.0,1,9,1-qavat,435,33998,41.3692799,69.2981832
Tashkent,Yashnobod, Садыка Азимова (Жуковского) ,3,75.0,5,9,o'rta qavat,862,64700,41.3052221,69.2898134
Tashkent,Yunusobod, ц-4 Кашгар (Ц-4) ,4,82.0,1,4,1-qavat,1042,85500,41.3197131,69.2773236
Tashkent,Chilonzor, Чиланзар,1,36.0,1,5,1-qavat,708,25500,41.259418,69.1804708
Tashkent,Chilonzor, Чиланзар-6,1,36.0,2,5,o'rta qavat,791,28500,41.2857552,69.2117625
Tashkent,Chilonzor, Чиланзар,1,42.0,4,4,oxirgi qavat,666,28000,41.259418,69.1804708
Tashkent,Chilonzor, Чиланзар,1,46.0,2,5,o'rta qavat,684,31500,41.259418,69.1804708
Tashkent,Chilonzor, Чиланзар,2,50.0,1,5,1-qavat,720,36000,41.259418,69.1804708
Tashkent,Yakkasaroy, Сафдош,3,75.0,5,9,o'rta qavat,733,55000,41.2774311,69.2409026
Tashkent,Chilonzor, Лутфи,3,75.0,9,9,oxirgi qavat,800,60000,41.2881302,69.1880751
Tashkent,Yunusobod, Юнусабад -4,2,64.0,5,9,o'rta qavat,578,37000,41.3587493,69.2996732
Tashkent,Yakkasaroy, Юнус Ражабий,2,60.0,4,9,o'rta qavat,783,47000,41.3050864,69.260746
Tashkent,Yunusobod, ц-6 Минор (Ц-6) ,4,90.0,4,4,oxirgi qavat,588,53000,41.3298867,69.2803036
Tashkent,Mirzo Ulug‘bek, Институт культуры,4,86.0,3,5,o'rta qavat,581,50000,41.3520511,69.3425087
Tashkent,Mirzo Ulug‘bek, Налоговая,3,72.0,1,4,1-qavat,638,46000,41.347516,69.3396301
Tashkent,Uchtepa, Лутфий,5,105.0,7,9,o'rta qavat,809,85000,41.2978921,69.1804708
Tashkent,Yakkasaroy, Урикзор,1,34.0,2,4,o'rta qavat,852,29000,41.2865169,69.240584
Tashkent,Mirzo Ulug‘bek, Академ городок,1,28.0,1,4,1-qavat,767,21500,41.339688,69.340163
Tashkent,Chilonzor, Мукими,2,47.0,4,4,oxirgi qavat,755,35500,41.2885649,69.2290098
Tashkent,Chilonzor, Чиланзар 3-й квартал,2,42.0,1,4,1-qavat,942,39600,41.2855934,69.223683
Tashkent,Chilonzor, Мукими,3,110.0,2,8,o'rta qavat,1454,160000,41.2885649,69.2290098
Tashkent,Mirobod, 1-й проезд Катта Миробод,1,40.0,2,9,o'rta qavat,1050,42000,41.2907835,69.2361597
Tashkent,Chilonzor, Чиланзар 2-й квартал,2,50.0,4,4,oxirgi qavat,810,40500,41.2807837,69.223683
Tashkent,Chilonzor, Чиланзар 3-й квартал,1,29.0,4,4,oxirgi qavat,844,24500,41.2855934,69.223683
Tashkent,Chilonzor, Чиланзар 3-й квартал,2,42.0,4,4,oxirgi qavat,809,34000,41.2855934,69.223683
